Item_ID,Item_Name1,Department__,Major_Dept,Category,Sub_Category
383810015892  ,SPAGHETTI & MEATBALLS,90,DELI,ENTREE,ENTREE-PASTA
383810039508  ,SPAGHETTI & MEATBALLS,90,DELI,ENTREE,ENTREE-PASTA
383810052347  ,SLICED SPIRAL HAM ENTRɅ,90,DELI,ENTREE,ENTREE-SPECIALTY
383810052354  ,SPIRAL HAM DINNER,90,DELI,ENTREE,ENTREE-SPECIALTY
383810052316  ,STUFFED LEG OF LAMB DINNER FOR 2,90,DELI,ENTREE,ENTREE-LAMB
383810052323  ,STUFFED LAMB ENTRɅ,90,DELI,ENTREE,ENTREE-LAMB
383810052309  ,STUFFED PORK LOIN DINNER FOR 2,90,DELI,ENTREE,ENTREE-SPECIALTY
383810052330  ,STUFFED PORK LOIN,90,DELI,ENTREE,ENTREE-SPECIALTY
383810043598  ,UG CAULIFLWR CRST SUPREME PIZZA,90,BAKERY,BAKED GOODS,BAKED GOODS-MINI PIZZA
383810036293  ,BAKED ZITI W/ MEATBALLS,90,DELI,ENTREE,ENTREE-PASTA
383810012211  ,BAKED ZITI W/ CHICKEN CUTLET,90,DELI,ENTREE,ENTREE-PASTA
383810015885  ,BAKED ZITI,90,DELI,ENTREE,ENTREE-PASTA
383810037382  ,BAKED ZITI,90,DELI,ENTREE,ENTREE-PASTA
383810001581  ,BASIL PESTO RISOTTO,90,DELI,SIDES,SIDES-GRAIN
383810033223  ,BRISKET W/ MSHD POTATOES & GRAVY,90,DELI,ENTREE,ENTREE-BEEF
383810068416  ,TURKEY DINNER FOR 2,90,DELI,ENTREE,ENTREE-SPECIALTY
383810043352  ,HERB RSTD PORK LOIN DINNER FOR 2,90,DELI,ENTREE,ENTREE-PORK
383810009501  ,LINGUINE WITH GARLIC OIL,90,DELI,ENTREE,ENTREE-PASTA
383810009518  ,SPAGHETTI WITH MARINARA SAUCE,90,DELI,ENTREE,ENTREE-PASTA
383810009549  ,PENNE WITH MARINARA SAUCE,90,DELI,ENTREE,ENTREE-PASTA
383810096013  ,HEART SHPD LBSTR RAV W/ CRM SC,90,DELI,ENTREE,ENTREE-PASTA
383810014215  ,SURF & TURF DINNER FOR 2,90,DELI,ENTREE,ENTREE-SPECIALTY
383810056987  ,BAKED ZITI SICILIANO,90,DELI,ENTREE,ENTREE-PASTA
383810007590  ,CORNED BEEF HASH,90,DELI,ENTREE,ENTREE-BEEF
383810095184  ,CRAB STUFFED LOBSTER,90,DELI,ENTREE,ENTREE-SEAFOOD
51288         ,BBQ BAKED BEANS,90,DELI,SIDES,SIDES-VEGETABLE
51305         ,CHICKEN SCARPARIELLO DINNER FOR ONE,90,DELI,ENTREE,ENTREE-CHICKEN
51520         ,CHICKEN PARM ALA VODKA DINNER FOR ONE,90,DELI,ENTREE,ENTREE-CHICKEN
51521         ,CHICKEN PARM ALA VODKA DINNER FOR TWO,90,DELI,ENTREE,ENTREE-CHICKEN
51522         ,PENNE ALFREDO DINNER FOR ONE,90,DELI,ENTREE,ENTREE-CHICKEN
51523         ,PENNE ALFREDO DINNER FOR TWO,90,DELI,ENTREE,ENTREE-PASTA
51479         ,RAVIOLI CAPRESE,90,DELI,ENTREE,ENTREE-PASTA
05085         ,BALSAMIC GRILLED CHICKEN,91,DELI,ENTREE,ENTREE-GRILLED & FRIED CHICKEN
51303         ,BABY KALE&BUTTERNUT SQ SALAD,91,DELI,DELI SALADS,DELI SALADS-GARDEN
51304         ,BABY KALE&BRUSSEL SPROUT SALAD,91,DELI,DELI SALADS,DELI SALADS-GARDEN
05177         ,GRILLED CHICKEN,91,DELI,ENTREE,ENTREE-GRILLED & FRIED CHICKEN
91001         ,UNCLE GIUSEPPE'S HOUSE SALAD,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810041136  ,SPINACH GOAT CHEESE SALAD     ,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810029004  ,SPINACH STRAWBERRY SALAD,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810041228  ,SPINACH GARDEN SALAD          ,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810041235  ,GRILLED CHICKEN PORTOBELLO SPI,91,DELI,ENTREE,ENTREE-CHICKEN
383810041198  ,BALSAMIC GRILLED CHICKEN SALAD,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810000546  ,BALSAMIC GRILLED CHICKEN SALAD,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810082726  ,CHICKEN SALAD OVER MIXED GREENS,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810003530  ,ORGANIC MESCLUN TOSSED SALAD SM,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810020063  ,ORGANIC MESCLUN TOSSED SALAD  ,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810020100  ,ORGANIC MESCLUN GRILLED CHICKEN,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810020070  ,ORGANIC MESCLUN               ,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810020544  ,ORGANIC MESCLUN GOAT CHS SALAD,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810003394  ,ORAGNIC MESCLUN GOAT CHEESE SALAD,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810003165  ,ORGANIC MESCLUN GORGONZOLA SALAD SML,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810020056  ,ORGANIC MESCLUN GORGONZOLA,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810003196  ,ITALIAN SALAD SMALL,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810003202  ,ITALIAN SALAD LARGE,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810017292  ,GREEK SALAD LARGE,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810003523  ,GREEK SALAD SMALL,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810003172  ,GARDEN SALAD SMALL,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810003189  ,GARDEN SALAD LARGE,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810005022  ,CAESAR SALAD SMALL,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810005015  ,CAESAR SALAD LARGE,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810041129  ,DELICIOUS SALAD               ,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810041174  ,GARDEN BERRY SALAD            ,91,DELI,DELI SALADS,DELI SALADS-NON MAYO
383810041143  ,CHEF SALAD,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810082719  ,TEX-MEX SALAD                 ,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810041150  ,MANDARIN CHICKEN SALAD        ,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810041211  ,CHICKEN MANGO SALAD           ,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810003509  ,GRILLED CHICKEN CAESAR SALAD SM,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810003516  ,GRILLED CHICKEN CAESAR SALAD LRG,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810082672  ,GRILLED SHRIMP CAESAR SALAD   ,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810041181  ,EUROPEAN SALAD                ,91,DELI,DELI SALADS,DELI SALADS-GARDEN
383810082740  ,TUNA SALAD OVER GREENS        ,91,DELI,DELI SALADS,DELI SALADS-GARDEN
05885         ,UG G&G SPINACH DIP,92,DELI,ACCOMPANIMENTS,ACCOMPANIMENTS-DIP
05880         ,UG G&G JALAPENO RANCH DIP,92,DELI,ACCOMPANIMENTS,ACCOMPANIMENTS-DIP
05859         ,UG G&G PICKLE DIP,92,DELI,ACCOMPANIMENTS,ACCOMPANIMENTS-DIP
05910         ,UG G&G MINI CHEESE SPANAKOPITA,92,DELI,APPETIZERS,APPETIZERS-GREEK
51789         ,EGGPLANT TOWERS G&G,92,DELI,ENTREE,ENTREE-EGGPLANT
05191         ,HOT HONEY CARROTS,92,DELI,SIDES,SIDES-VEGETABLE
05114         ,ROASTED DELICATA SQUASH G&G,92,DELI,SIDES,SIDES-VEGETABLE
05192         ,MOZZARELLA CAPRESE CARROZZA G&G,92,DELI,APPETIZERS,APPETIZERS-FRIED
05251         ,UG BROCCOLI KNISH,92,DELI,KOSHER,KOSHER-KNISH
05537         ,UG G&G SPINACH KNISH,92,DELI,KOSHER,KOSHER-KNISH
05525         ,UG G&G POTATO KNISH,92,DELI,KOSHER,KOSHER-KNISH
51299         ,ITALIAN(SCARPARIELLO)WINGS 24 PK,92,DELI,COOKED BONE IN POULTRY,COOKED BONE IN POULTRY-FRIED
05626         ,STUFFED ARTICHOKES G&G,92,DELI,SIDES,SIDES-VEGETABLE
05404         ,SPAGHETTI MUFFINS G&G,92,DELI,ENTREE,ENTREE-PASTA
51298         ,SWEET CHILI WINGS 24 PACK,92,DELI,COOKED BONE IN POULTRY,COOKED BONE IN POULTRY-FRIED
05670         ,UG G&G PLAIN CHICKEN NUGGETS,92,DELI,APPETIZERS,APPETIZERS-FRIED
05673         ,G&G BUTTERNUT SQUASH W/ CRANBERRIES & PECANS,92,DELI,SIDES,SIDES-VEGETABLE
51265         ,BRUSCHETTA PASTA SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-PASTA
05674         ,PARTY TRAY ROAST BEEF AU JUS,92,DELI,ENTREE,ENTREE-BEEF
51229         ,MEATBALL PEPPERONI HOT HONEY HOT HERO,92,DELI,SANDWICH,SANDWICH-HOT HERO
05184         ,CARBONARA CAPPELLINI CAKES G&G,92,DELI,APPETIZERS,APPETIZERS-FRIED
05187         ,EGGPLANT PARM AL FORNO G&G,92,DELI,ENTREE,ENTREE-EGGPLANT
05419         ,UG G&G JUMBO STUFFED ARTICHOKE,92,DELI,SIDES,SIDES-VEGETABLE
05712         ,BABY BOWTIE PASTA SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-PASTA
05082         ,UG G&G CHOPPED CHICKEN LIVER,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
05331         ,UG G&G SUNDRIED TOMATOES,92,DELI,ANTIPASTO,ANTIPASTO-SUN DRIED
05193         ,PARMESAN CAULIFLOWER STEAKS G&G,92,DELI,ENTREE,ENTREE-VEGETABLE
05391         ,JALAPENO POPPERS 12-COUNT,92,DELI,APPETIZERS,APPETIZERS-FRIED
05128         ,FALL FARRO G&G,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
05498         ,UG G&G ARN SQSH W/ SSG STFNG,92,DELI,SIDES,SIDES-VEGETABLE
51335         ,BALSAMIC GRILLED MUSHROOMS G&G,92,DELI,SIDES,SIDES-VEGETABLE
05962         ,UG G&G BONELESS BBQ WINGS,92,DELI,APPETIZERS,APPETIZERS-FRIED
05960         ,UG G&G BONELESS BUFFALO WINGS,92,DELI,APPETIZERS,APPETIZERS-FRIED
05969         ,UG G&G BONELESS SWT CHILI WINGS,92,DELI,APPETIZERS,APPETIZERS-FRIED
05974         ,UG G&G BONELESS TERIYAKI WINGS,92,DELI,APPETIZERS,APPETIZERS-FRIED
05194         ,POTATO CROQUETTES W/ PROSC G&G,92,DELI,APPETIZERS,APPETIZERS-FRIED
05496         ,BURNT BROCCOLI G&G,92,DELI,SIDES,SIDES-VEGETABLE
05842         ,UG G&G ROASTED BRUSSEL SPROUTS,92,DELI,SIDES,SIDES-VEGETABLE
05181         ,COLE SLAW G&G,92,DELI,DELI SALADS,DELI SALADS-MAYO
05174         ,UG G&G GREEN GODDESS COLESLAW,92,DELI,DELI SALADS,DELI SALADS-MAYO
51415         ,UG G&G FRIED VEGETABLE DUMPLING,92,DELI,APPETIZERS,APPETIZERS-ASIAN
05175         ,UG G&G HEALTHY COLESLAW,92,DELI,DELI SALADS,DELI SALADS-MAYO
05428         ,SHRIMP & CALAMARI SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-MAYO
51269         ,SICILIAN CAULIFLOWER G&G,92,DELI,SIDES,SIDES-VEGETABLE
05649         ,UG G&G BALSAMIC CHICK PEA SALAD,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
05170         ,UG G&G CHICK PEA SALAD,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
51745         ,UG G&G HONEY BBQ POPCORN CHICKEN,92,DELI,APPETIZERS,APPETIZERS-FRIED
05598         ,UG G&G BREADED HOT WINGS,92,DELI,COOKED BONE IN POULTRY,COOKED BONE IN POULTRY-FRIED
05945         ,BREADED CHICKEN CUTLET G&G,92,DELI,ENTREE,ENTREE-GRILLED & FRIED CHICKEN
05474         ,UG G&G BONELESS CHICKEN FINGERS,92,DELI,APPETIZERS,APPETIZERS-FRIED
05208         ,UG G&G TERIYAKI CHICKEN FINGERS,92,DELI,APPETIZERS,APPETIZERS-FRIED
05349         ,CHICKEN CUTLET SALAD G&G,92,DELI,ENTREE,ENTREE-CHICKEN
05484         ,UG G&G SWEET CHILI WINGS,92,DELI,COOKED BONE IN POULTRY,COOKED BONE IN POULTRY-FRIED
05672         ,UG G&G POLLO RUSTICO,92,DELI,ENTREE,ENTREE-CHICKEN
51792         ,BUFFALO WINGS 24 PACK,92,DELI,COOKED BONE IN POULTRY,COOKED BONE IN POULTRY-FRIED
51058         ,UG G&G BREADED MILD WINGS,92,DELI,COOKED BONE IN POULTRY,COOKED BONE IN POULTRY-FRIED
05135         ,ITALIAN MEATBALLS G&G,92,DELI,ENTREE,ENTREE-MEATBALL
05407         ,UG G&G EGG SALAD,92,DELI,DELI SALADS,DELI SALADS-MAYO
05369         ,EGGPLANT PARMIGIANA G&G,92,DELI,ENTREE,ENTREE-EGGPLANT
05226         ,EGGPLANT SALAD G&G,92,DELI,ENTREE,ENTREE-EGGPLANT
05370         ,BREADED EGGPLANT G&G,92,DELI,ENTREE,ENTREE-EGGPLANT
05244         ,EGGPLANT FLORENTINE G&G,92,DELI,ENTREE,ENTREE-EGGPLANT
05262         ,EGGPLANT MEATBALLS G&G,92,DELI,ENTREE,ENTREE-MEATBALL
05227         ,EGGPLANT ROLLATINI G&G,92,DELI,ENTREE,ENTREE-EGGPLANT
51278         ,TRI-COLOR TORTELLINI SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-PASTA
05350         ,TORTELLINI SPINACH SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-PASTA
51358         ,STRING BEANS ALMONDINE G&G,92,DELI,SIDES,SIDES-VEGETABLE
05216         ,SPAGHETTI PIE,92,DELI,ENTREE,ENTREE-PASTA
05991         ,UG G&G CHICKEN FRANCAISE,92,DELI,ENTREE,ENTREE-CHICKEN
05823         ,UG G&G PASTA W/ PEAS & PANCETTA,92,DELI,ENTREE,ENTREE-PASTA
05824         ,UG G&G MEDITERRANEAN CHICK PEA SALAD,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
05837         ,BOWTIE PESTO PASTA SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-PASTA
51064         ,UG G&G TERIYAKI WINGS,92,DELI,COOKED BONE IN POULTRY,COOKED BONE IN POULTRY-FRIED
05744         ,WALDORF CHICKEN SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-MAYO
05693         ,CHICKEN SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-MAYO
05816         ,TERIYAKI GRILLED CHICKEN G&G,92,DELI,ENTREE,ENTREE-GRILLED & FRIED CHICKEN
05846         ,UG G&G ROASTED CORN RELISH SALAD,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
05872         ,SICILIAN EGGPLANT G&G,92,DELI,ENTREE,ENTREE-EGGPLANT
05737         ,EGGPLANT ROLLATINI W/ SPIN G&G,92,DELI,ENTREE,ENTREE-EGGPLANT
05839         ,UG G&G EGGPLANT MEAT LASAGNA,92,DELI,ENTREE,ENTREE-EGGPLANT
05441         ,UG G&G BLAZIN BUFFALO CHICKEN SALAD,92,DELI,DELI SALADS,DELI SALADS-MAYO
05664         ,UG G&G BLACK BEAN & CORN SALAD,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
05662         ,UG G&G CHICK PEA SALAD,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
51047         ,UG G&G GRGNZLA BCN POT SALAD,92,DELI,DELI SALADS,DELI SALADS-MAYO
05457         ,BLT SLAW G&G,92,DELI,DELI SALADS,DELI SALADS-MAYO
05791         ,UG G&G BEETS SALAD,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
05725         ,UG G&G FRIED BROCCOLI,92,DELI,SIDES,SIDES-VEGETABLE
05726         ,BROCCOLI RABE G&G,92,DELI,SIDES,SIDES-VEGETABLE
05723         ,UG G&G FRIED CAULIFLOWER,92,DELI,SIDES,SIDES-VEGETABLE
05952         ,BALSAMIC GRILLED CHICKEN G&G,92,DELI,ENTREE,ENTREE-GRILLED & FRIED CHICKEN
51120         ,BBQ WINGS 12 PACK - HOT,92,DELI,COOKED BONE IN POULTRY,COOKED BONE IN POULTRY-FRIED
05865         ,UG G&G BBQ CHICKEN TENDERS,92,DELI,APPETIZERS,APPETIZERS-FRIED
05864         ,UG G&G BUFFALO CHICKEN TENDERS,92,DELI,APPETIZERS,APPETIZERS-FRIED
51138         ,UG G&G CAP'N CRUNCH CHICKEN FINGERS,92,DELI,APPETIZERS,APPETIZERS-FRIED
05667         ,UG G&G CHICKEN PARMIGIANA,92,DELI,ENTREE,ENTREE-CHICKEN
05892         ,GRILLED CHICKEN G&G,92,DELI,ENTREE,ENTREE-GRILLED & FRIED CHICKEN
51185         ,ANTIPASTO PASTA SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-PASTA
05223         ,UG G&G TURKEY MEATLOAF,92,DELI,ENTREE,ENTREE-MEATLOAF
51256         ,UG G&G HIERLOOM TOM & CUCMBR SLD,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
05727         ,SEAFOOD SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
05627         ,UG G&G BLACK BEAN SALAD,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
05106         ,UG G&G SWEET CHILI SHRIMP,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
05882         ,BAKED SPINACH & CARROT CAKES G&G,92,DELI,SIDES,SIDES-CAKE
05628         ,GRILLED VEGETABLES G&G,92,DELI,SIDES,SIDES-VEGETABLE
05524         ,CHICKEN ZUCCHINI SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
05688         ,UG G&G FRUIT & NUT QUINOA SALAD,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
05487         ,TRADITIONAL RICE BALLS G&G,92,DELI,APPETIZERS,APPETIZERS-FRIED
05304         ,SICILIAN RICE BALLS G&G,92,DELI,APPETIZERS,APPETIZERS-FRIED
05811         ,UG G&G CHOPPED GREEK SALAD,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
51232         ,UG G&G CURED LEMON & KALE SALAD,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
05543         ,UG G&G RICE PUDDING,92,DELI,ACCOMPANIMENTS,ACCOMPANIMENTS-DESSERTS
05933         ,STUFFED MUSHROOMS G&G,92,DELI,APPETIZERS,APPETIZERS-VEGETABLE
05793         ,BUFFALO WINGS 12 PACK - HOT,92,DELI,COOKED BONE IN POULTRY,COOKED BONE IN POULTRY-FRIED
05876         ,BUFFALO CHICKEN SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-MAYO
05992         ,LEMON GRILLED CHICKEN G&G,92,DELI,ENTREE,ENTREE-GRILLED & FRIED CHICKEN
51027         ,UG G&G EGGPLANT CAPONATA,92,DELI,ANTIPASTO,ANTIPASTO-CAPONATA
05671         ,CHICKEN FRANCESE MEATBALLS G&G,92,DELI,ENTREE,ENTREE-MEATBALL
05731         ,UG G&G CAROLINA PULLED PORK,92,DELI,ENTREE,ENTREE-PORK
05866         ,UG G&G POTATO CROQUETTES W/ HAM,92,DELI,APPETIZERS,APPETIZERS-FRIED
05863         ,RICOTTA RICE BALLS G&G,92,DELI,APPETIZERS,APPETIZERS-FRIED
05743         ,UG G&G BRUSCHETTA,92,DELI,ANTIPASTO,ANTIPASTO-BRUSCHETTA
05860         ,UG G&G VEGETABLE LENTIL SALAD,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
05713         ,UG G&G ORZO PESTO PASTA SALAD,92,DELI,DELI SALADS,DELI SALADS-PASTA
51003         ,MEDITERRANEAN PASTA SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-PASTA
05881         ,ITALIAN LASAGNA G&G,92,DELI,ENTREE,ENTREE-LASAGNA
05805         ,SPRING PASTA SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-PASTA
51004         ,ORECCHIETTE SAUSAGE & BROC R G&G,92,DELI,ENTREE,ENTREE-PASTA
05562         ,UG G&G TRUFFLE PASTA SALAD,92,DELI,DELI SALADS,DELI SALADS-PASTA
05912         ,UG G&G PENN DUTCH W EGG POT SLD,92,DELI,DELI SALADS,DELI SALADS-MAYO
05861         ,POTATO CROQUETTES G&G,92,DELI,APPETIZERS,APPETIZERS-FRIED
51002         ,UG G&G ANTIPASTO SALAD,92,DELI,ANTIPASTO,ANTIPASTO-SALAD
51254         ,SHRIMP SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-MAYO
05836         ,TRUFFLE RISOTTO BALLS G&G,92,DELI,APPETIZERS,APPETIZERS-FRIED
51171         ,GREEK PASTA SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-PASTA
51194         ,UG G&G LOW FAT TURKEY CHILI,92,DELI,ENTREE,ENTREE-CHILI
52767         ,CHICKEN MILANESE G&G,92,DELI,ENTREE,ENTREE-CHICKEN
05433         ,UG 3PK JUMB STUFFED ARTICHOKES,92,DELI,SIDES,SIDES-VEGETABLE
05395         ,BEEF MEATLOAF G&G,92,DELI,ENTREE,ENTREE-BEEF
05687         ,STUFFED PEPPERS G&G,92,DELI,SIDES,SIDES-VEGETABLE
05659         ,CHICKEN MEATBALLS G&G,92,DELI,ENTREE,ENTREE-MEATBALL
51115         ,UG G&G ALL AMERICAN POTATO SALAD,92,DELI,DELI SALADS,DELI SALADS-MAYO
05529         ,UG G&G BALSAMIC RSTD POTATOES,92,DELI,SIDES,SIDES-STARCH
05519         ,ROASTED POTATOES G&G,92,DELI,SIDES,SIDES-STARCH
05291         ,UG G&G RED BEAN SALAD,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
51006         ,HEALTH SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
05176         ,POTATO SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-MAYO
51243         ,HONEY MAPLE SALMON G&G,92,DELI,ENTREE,ENTREE-SEAFOOD
05523         ,LEMON DILL SALMON G&G,92,DELI,ENTREE,ENTREE-SEAFOOD
05711         ,STUFFED CABBAGE G&G,92,DELI,ENTREE,ENTREE-VEGETABLE
05373         ,UG G&G 3 BEAN SALAD,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
05178         ,TUNA SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-MAYO
52028         ,UG G&G VINCENZOS TUNA SALAD,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
05651         ,UG G&G MEDITERRANEAN QUNOA SALAD,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
05812         ,UG G&G MLK CHOC RICE PUDDING,92,DELI,ACCOMPANIMENTS,ACCOMPANIMENTS-DESSERTS
51164         ,GINGER BALSAMIC YAM WEDGES G&G,92,DELI,SIDES,SIDES-STARCH
51357         ,ROASTED VEGETABLES G&G,92,DELI,SIDES,SIDES-VEGETABLE
51005         ,UG G&G PENNE BALSAMICO,92,DELI,DELI SALADS,DELI SALADS-PASTA
51386         ,UG G&G VEGGIE MAC,92,DELI,DELI SALADS,DELI SALADS-MAYO
05179         ,VEGETABLE MACARONI SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-MAYO
05180         ,MACARONI SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-MAYO
05710         ,CHEESE LASAGNA G&G,92,DELI,ENTREE,ENTREE-LASAGNA
05878         ,PENNE & TOMATO PASTA SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-PASTA
05717         ,VEGETABLE LASAGNA G&G,92,DELI,ENTREE,ENTREE-LASAGNA
05432         ,ANTIPASTO PLATTER PLATTER SMALL,92,DELI,ANTIPASTO,ANTIPASTO-SALAD
05454         ,UG G&G PORK CUTLETS,92,DELI,ENTREE,ENTREE-PORK
05299         ,SCARPARIELLO WINGS 12 PACK - HOT,92,DELI,COOKED BONE IN POULTRY,COOKED BONE IN POULTRY-FRIED
05168         ,PARTY TRAY MAC & CHEESE,92,DELI,SIDES,SIDES-STARCH
05195         ,PROSCIUTTO RICE BALLS G&G,92,DELI,APPETIZERS,APPETIZERS-FRIED
51160         ,LASAGNA AL CARCIOFI G&G,92,DELI,ENTREE,ENTREE-LASAGNA
51162         ,TROFIE AL PESTO G&G,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
05137         ,JAMAICAN BEEF PATTIES,92,DELI,APPETIZERS,APPETIZERS-PUFF
05205         ,ROASTED ROOT VEGETABLES,92,DELI,SIDES,SIDES-VEGETABLE
51166         ,ITALIAN POTATO SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
05883         ,UG G&G ACRN SQSH W/ SWT POT PUREE,92,DELI,SIDES,SIDES-VEGETABLE
05130         ,BRUSSELS W/ APPLE & PANCETTA G&G,92,DELI,SIDES,SIDES-VEGETABLE
05597         ,SPINACH & ARTICHOKE DIP SMALL,92,DELI,ACCOMPANIMENTS,ACCOMPANIMENTS-DIP
51021         ,UG G&G MARINATED HOT PEPPERDEWS,92,DELI,ANTIPASTO,ANTIPASTO-PEPPADEW
51266         ,LONG HOTS,92,DELI,ANTIPASTO,ANTIPASTO-PEPPERS
05831         ,SPINACH & ARTICHOKE DIP LARGE,92,DELI,ACCOMPANIMENTS,ACCOMPANIMENTS-DIP
05708         ,GRAB & GO BUFFALO WINGS,92,DELI,COOKED BONE IN POULTRY,COOKED BONE IN POULTRY-FRIED
05709         ,GRAB & GO BBQ WINGS,92,DELI,COOKED BONE IN POULTRY,COOKED BONE IN POULTRY-FRIED
51866         ,BUFFALO WINGS BUCKET,92,DELI,COOKED BONE IN POULTRY,COOKED BONE IN POULTRY-FRIED
05612         ,ARGENTINIAN STYLE BEEF EMPANADAS,92,DELI,APPETIZERS,APPETIZERS-FRIED
05625         ,ARGENTINIAN STYLE CHKN EMPANADAS,92,DELI,APPETIZERS,APPETIZERS-FRIED
51030         ,UG G&G LENTIL & ROASTED MIREPOX SALAD,92,DELI,DELI SALADS,DELI SALADS-GARDEN
51031         ,UG G&G WHITE BEAN FENNEL SALAD,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
51033         ,WHITE BEAN ZUCCHINI SALAD G&G,92,DELI,DELI SALADS,DELI SALADS-NON MAYO
52002         ,BELL & EVANS GRILLED CHICKEN BREAST,92,DELI,ENTREE,ENTREE-GRILLED & FRIED CHICKEN
05449         ,ALPS SWEET SOPRESSATA,92,DELI,PREPACK COLD CUTS,PREPACK COLD CUT-CHUBS
05468         ,ALPS HOT SOPRESSATA,92,DELI,PREPACK COLD CUTS,PREPACK COLD CUT-CHUBS
92001         ,ZUCCHINI FRITTATA 2PK G&G,92,DELI,QUICHE,QUICHE-FRITTATA
92002         ,GRILLED EGGPLANT STACKS G&G,92,DELI,ENTREE,ENTREE-EGGPLANT
92003         ,ZUCCHINI GONDOLA G&G,92,DELI,ENTREE,ENTREE-VEGETABLE
92004         ,SUMMER FARRO RATATOUILLE G&G,92,DELI,SIDES,SIDES-GRAIN
51345         ,PARTY TRAY SICILIAN RICE BALLS,92,DELI,APPETIZERS,APPETIZERS-FRIED
